OADB,EADB,EAWB,RH,TC,SHC,kW,airflow,SFP,BF
95,80,62,36.22315701468787,274000.0,265000.0,21.3,12500,6143.039106145252,0.23
95,80,57,22.36175344552283,271000.0,271000.0,21.3,12500,6143.039106145252,0.44
105,80,75,79.75271186257909,315000.0,98000.0,25.2,10000,3679.9888268156424,0.12
105,80,72,68.61710395182742,290000.0,119000.0,24.4,10000,3679.9888268156424,0.14
105,80,67,51.57236381040482,263000.0,169000.0,23.8,10000,3634.1452513966483,0.15
105,80,62,36.22315701468787,254000.0,231000.0,24.0,10000,3634.1452513966483,0.18
105,80,57,22.36175344552283,246000.0,246000.0,23.8,10000,3634.1452513966483,0.36
105,80,75,79.75271186257909,323000.0,106000.0,25.5,11250,4840.664804469274,0.14
105,80,72,68.61710395182742,307000.0,139000.0,25.1,11250,4840.664804469274,0.16
105,80,67,51.57236381040482,269000.0,182000.0,23.9,11250,4792.737430167597,0.17
105,80,62,36.22315701468787,260000.0,244000.0,24.1,11250,4792.737430167597,0.23
105,80,57,22.36175344552283,254000.0,254000.0,24.0,11250,4792.737430167597,0.42
105,80,75,79.75271186257909,325000.0,109000.0,25.5,12500,6190.966480446928,0.16
105,80,72,68.61710395182742,296000.0,132000.0,24.5,12500,6190.966480446928,0.18
105,80,67,51.57236381040482,273000.0,195000.0,24.0,12500,6143.039106145252,0.18
105,80,62,36.22315701468787,253000.0,244000.0,23.6,12500,6143.039106145252,0.26
105,80,57,22.36175344552283,251000.0,251000.0,23.5,12500,6143.039106145252,0.46
115,80,75,79.75271186257909,281000.0,69000.0,27.2,10000,3679.9888268156424,0.12
115,80,72,68.61710395182742,281000.0,114000.0,27.5,10000,3679.9888268156424,0.14
115,80,67,51.57236381040482,257000.0,167000.0,27.0,10000,3634.1452513966483,0.15
115,80,62,36.22315701468787,237000.0,214000.0,26.7,10000,3634.1452513966483,0.2
115,80,57,22.36175344552283,230000.0,230000.0,26.5,10000,3634.1452513966483,0.38
115,80,75,79.75271186257909,286000.0,73000.0,27.4,11250,4840.664804469274,0.15
115,80,72,68.61710395182742,285000.0,121000.0,27.6,11250,4840.664804469274,0.16
115,80,67,51.57236381040482,249000.0,167000.0,26.5,11250,4792.737430167597,0.17
115,80,62,36.22315701468787,230000.0,215000.0,26.1,11250,4792.737430167597,0.24
115,80,57,22.36175344552283,238000.0,238000.0,26.6,11250,4792.737430167597,0.43
115,80,75,79.75271186257909,290000.0,77000.0,27.4,12500,6190.966480446928,0.17
115,80,72,68.61710395182742,289000.0,129000.0,27.7,12500,6190.966480446928,0.18
115,80,67,51.57236381040482,266000.0,192000.0,27.2,12500,6143.039106145252,0.18
115,80,62,36.22315701468787,235000.0,227000.0,26.2,12500,6143.039106145252,0.27
115,80,57,22.36175344552283,233000.0,233000.0,26.1,12500,6143.039106145252,0.47
75,80,75,79.75271186257909,329000.0,117000.0,17.7,5400,1039.8156424581005,0.0
75,80,72,68.61710395182742,312000.0,135000.0,17.5,5400,1039.8156424581005,0.03
75,80,67,51.57236381040482,279000.0,159000.0,16.8,5400,1000.2234636871508,0.08
75,80,62,36.22315701468787,257000.0,190000.0,16.6,5400,1000.2234636871508,0.09
75,80,57,22.36175344552283,232000.0,215000.0,16.3,5400,1000.2234636871508,0.09
75,80,75,79.75271186257909,343000.0,121000.0,17.8,6750,1585.7709497206704,0.01
75,80,72,68.61710395182742,320000.0,138000.0,17.5,6750,1585.7709497206704,0.08
75,80,67,51.57236381040482,292000.0,172000.0,17.0,6750,1585.7709497206704,0.1
75,80,62,36.22315701468787,265000.0,206000.0,16.6,6750,1542.0111731843576,0.11
75,80,57,22.36175344552283,251000.0,245000.0,16.7,6750,1542.0111731843576,0.15
75,80,75,79.75271186257909,363000.0,137000.0,18.4,8100,2398.4525139664806,0.06
75,80,72,68.61710395182742,343000.0,159000.0,18.0,8100,2310.9329608938547,0.11
75,80,67,51.57236381040482,313000.0,198000.0,17.4,8100,2310.9329608938547,0.12
75,80,62,36.22315701468787,284000.0,236000.0,16.9,8100,2310.9329608938547,0.13
75,80,57,22.36175344552283,263000.0,263000.0,16.6,8100,2267.173184357542,0.22
75,80,75,79.75271186257909,360000.0,131000.0,18.2,9450,3346.5810055865927,0.1
75,80,72,68.61710395182742,343000.0,159000.0,17.8,9450,3254.893854748603,0.13
75,80,67,51.57236381040482,312000.0,204000.0,17.5,9450,3254.893854748603,0.14
75,80,62,36.22315701468787,286000.0,251000.0,17.0,9450,3254.893854748603,0.15
75,80,57,22.36175344552283,271000.0,271000.0,16.7,9450,3209.0502793296087,0.3
85,80,75,79.75271186257909,311000.0,103000.0,19.6,5400,1039.8156424581005,0.0
85,80,72,68.61710395182742,295000.0,122000.0,19.4,5400,1039.8156424581005,0.04
85,80,67,51.57236381040482,267000.0,150000.0,18.9,5400,1000.2234636871508,0.08
85,80,62,36.22315701468787,234000.0,169000.0,18.2,5400,1000.2234636871508,0.09
85,80,57,22.36175344552283,211000.0,196000.0,17.8,5400,1000.2234636871508,0.1
85,80,75,79.75271186257909,329000.0,112000.0,20.0,6750,1585.7709497206704,0.02
85,80,72,68.61710395182742,310000.0,132000.0,19.6,6750,1585.7709497206704,0.08
85,80,67,51.57236381040482,284000.0,168000.0,19.3,6750,1585.7709497206704,0.1
85,80,62,36.22315701468787,258000.0,202000.0,18.8,6750,1542.0111731843576,0.11
85,80,57,22.36175344552283,227000.0,222000.0,18.0,6750,1542.0111731843576,0.17
85,80,75,79.75271186257909,342000.0,120000.0,20.2,8100,2310.9329608938547,0.06
85,80,72,68.61710395182742,324000.0,144000.0,19.9,8100,2310.9329608938547,0.11
85,80,67,51.57236381040482,295000.0,184000.0,19.3,8100,2310.9329608938547,0.12
85,80,62,36.22315701468787,269000.0,225000.0,18.9,8100,2267.173184357542,0.13
85,80,57,22.36175344552283,242000.0,242000.0,18.3,8100,2267.173184357542,0.23
85,80,75,79.75271186257909,339000.0,114000.0,20.0,9450,3254.893854748603,0.1
85,80,72,68.61710395182742,322000.0,143000.0,19.7,9450,3254.893854748603,0.13
85,80,67,51.57236381040482,305000.0,200000.0,19.5,9450,3254.893854748603,0.14
85,80,62,36.22315701468787,278000.0,246000.0,19.1,9450,3209.0502793296087,0.15
85,80,57,22.36175344552283,255000.0,255000.0,18.5,9450,3209.0502793296087,0.31
95,80,75,79.75271186257909,283000.0,78000.0,21.4,5400,1039.8156424581005,0.0
95,80,72,68.61710395182742,267000.0,97000.0,21.1,5400,1000.2234636871508,0.05
95,80,67,51.57236381040482,242000.0,127000.0,20.6,5400,1000.2234636871508,0.08
95,80,62,36.22315701468787,219000.0,156000.0,20.2,5400,1000.2234636871508,0.08
95,80,57,22.36175344552283,197000.0,184000.0,19.8,5400,960.6312849162009,0.09
95,80,75,79.75271186257909,309000.0,96000.0,22.1,6750,1585.7709497206704,0.02
95,80,72,68.61710395182742,292000.0,117000.0,21.7,6750,1585.7709497206704,0.08
95,80,67,51.57236381040482,266000.0,153000.0,21.2,6750,1542.0111731843576,0.1
95,80,62,36.22315701468787,233000.0,180000.0,20.5,6750,1542.0111731843576,0.11
95,80,57,22.36175344552283,213000.0,208000.0,20.1,6750,1542.0111731843576,0.18
95,80,75,79.75271186257909,316000.0,98000.0,22.1,8100,2310.9329608938547,0.07
95,80,72,68.61710395182742,293000.0,117000.0,21.6,8100,2310.9329608938547,0.11
95,80,67,51.57236381040482,267000.0,160000.0,21.1,8100,2267.173184357542,0.12
95,80,62,36.22315701468787,243000.0,201000.0,20.7,8100,2267.173184357542,0.13
95,80,57,22.36175344552283,237000.0,237000.0,20.8,8100,2267.173184357542,0.25
95,80,75,79.75271186257909,329000.0,109000.0,22.5,9450,3254.893854748603,0.11
95,80,72,68.61710395182742,309000.0,134000.0,22.0,9450,3254.893854748603,0.14
95,80,67,51.57236381040482,284000.0,184000.0,21.5,9450,3254.893854748603,0.14
95,80,62,36.22315701468787,260000.0,230000.0,21.1,9450,3209.0502793296087,0.16
95,80,57,22.36175344552283,251000.0,251000.0,21.1,9450,3209.0502793296087,0.33
105,80,75,79.75271186257909,275000.0,74000.0,24.2,5400,1000.2234636871508,0.0
105,80,72,68.61710395182742,260000.0,93000.0,23.8,5400,1000.2234636871508,0.05
105,80,67,51.57236381040482,229000.0,116000.0,23.0,5400,1000.2234636871508,0.08
105,80,62,36.22315701468787,204000.0,144000.0,22.5,5400,960.6312849162009,0.08
105,80,57,22.36175344552283,192000.0,179000.0,22.5,5400,960.6312849162009,0.12
105,80,75,79.75271186257909,278000.0,69000.0,24.0,6750,1542.0111731843576,0.03
105,80,72,68.61710395182742,263000.0,92000.0,23.7,6750,1542.0111731843576,0.09
105,80,67,51.57236381040482,247000.0,137000.0,23.5,6750,1542.0111731843576,0.1
105,80,62,36.22315701468787,217000.0,166000.0,22.8,6750,1542.0111731843576,0.11
105,80,57,22.36175344552283,208000.0,204000.0,22.8,6750,1502.4189944134077,0.19
105,80,75,79.75271186257909,294000.0,81000.0,24.4,8100,2310.9329608938547,0.08
105,80,72,68.61710395182742,282000.0,110000.0,24.2,8100,2310.9329608938547,0.11
105,80,67,51.57236381040482,258000.0,154000.0,23.8,8100,2267.173184357542,0.12
105,80,62,36.22315701468787,236000.0,197000.0,23.3,8100,2267.173184357542,0.13
105,80,57,22.36175344552283,222000.0,222000.0,23.1,8100,2267.173184357542,0.26
105,80,75,79.75271186257909,299000.0,84000.0,24.5,9450,3254.893854748603,0.11
105,80,72,68.61710395182742,289000.0,118000.0,24.3,9450,3254.893854748603,0.14
105,80,67,51.57236381040482,265000.0,168000.0,23.9,9450,3209.0502793296087,0.14
105,80,62,36.22315701468787,241000.0,215000.0,23.4,9450,3209.0502793296087,0.16
105,80,57,22.36175344552283,233000.0,233000.0,23.3,9450,3209.0502793296087,0.34
115,80,75,79.75271186257909,245000.0,48000.0,26.4,5400,1000.2234636871508,0.0
115,80,72,68.61710395182742,241000.0,78000.0,26.4,5400,1000.2234636871508,0.05
115,80,67,51.57236381040482,217000.0,108000.0,25.9,5400,1000.2234636871508,0.08
115,80,62,36.22315701468787,196000.0,139000.0,25.5,5400,960.6312849162009,0.08
115,80,57,22.36175344552283,169000.0,157000.0,24.7,5400,960.6312849162009,0.13
115,80,75,79.75271186257909,267000.0,63000.0,27.0,6750,1542.0111731843576,0.03
115,80,72,68.61710395182742,251000.0,84000.0,26.6,6750,1542.0111731843576,0.09
115,80,67,51.57236381040482,230000.0,124000.0,26.1,6750,1542.0111731843576,0.1
115,80,62,36.22315701468787,200000.0,152000.0,25.4,6750,1502.4189944134077,0.11
115,80,57,22.36175344552283,192000.0,189000.0,25.4,6750,1502.4189944134077,0.2
115,80,75,79.75271186257909,276000.0,67000.0,27.2,8100,2267.173184357542,0.08
115,80,72,68.61710395182742,253000.0,85000.0,26.5,8100,2267.173184357542,0.11
115,80,67,51.57236381040482,230000.0,130000.0,26.0,8100,2267.173184357542,0.12
115,80,62,36.22315701468787,209000.0,172000.0,25.6,8100,2225.4972067039107,0.14
115,80,57,22.36175344552283,196000.0,196000.0,25.3,8100,2225.4972067039107,0.28
115,80,75,79.75271186257909,283000.0,72000.0,27.3,9450,3254.893854748603,0.11
115,80,72,68.61710395182742,267000.0,101000.0,27.0,9450,3209.0502793296087,0.14
115,80,67,51.57236381040482,245000.0,152000.0,26.4,9450,3209.0502793296087,0.14
115,80,62,36.22315701468787,216000.0,189000.0,25.7,9450,3209.0502793296087,0.19
115,80,57,22.36175344552283,216000.0,216000.0,25.9,9450,3209.0502793296087,0.36
75,80,75,79.75271186257909,368000.0,137000.0,18.2,10800,4494.754189944134,0.13
75,80,72,68.61710395182742,351000.0,169000.0,18.0,10800,4494.754189944134,0.15
75,80,67,51.57236381040482,332000.0,232000.0,17.8,10800,4398.899441340782,0.16
75,80,62,36.22315701468787,302000.0,278000.0,17.3,10800,4398.899441340782,0.18
75,80,57,22.36175344552283,284000.0,284000.0,16.9,10800,4398.899441340782,0.36
75,80,75,79.75271186257909,375000.0,144000.0,18.4,12150,5878.3966480446925,0.15
75,80,72,68.61710395182742,359000.0,181000.0,18.0,12150,5878.3966480446925,0.17
75,80,67,51.57236381040482,338000.0,246000.0,17.9,12150,5782.54189944134,0.18
75,80,62,36.22315701468787,311000.0,298000.0,17.5,12150,5782.54189944134,0.2
75,80,57,22.36175344552283,302000.0,302000.0,17.2,12150,5782.54189944134,0.42
75,80,75,79.75271186257909,393000.0,163000.0,18.9,13500,7528.765363128492,0.17
75,80,72,68.61710395182742,374000.0,199000.0,18.5,13500,7528.765363128492,0.19
75,80,67,51.57236381040482,343000.0,260000.0,18.0,13500,7432.910614525138,0.19
75,80,62,36.22315701468787,315000.0,309000.0,17.5,13500,7432.910614525138,0.25
75,80,57,22.36175344552283,303000.0,303000.0,17.2,13500,7432.910614525138,0.46
85,80,75,79.75271186257909,346000.0,120000.0,20.1,10800,4398.899441340782,0.13
85,80,72,68.61710395182742,329000.0,152000.0,19.8,10800,4398.899441340782,0.16
85,80,67,51.57236381040482,302000.0,205000.0,19.4,10800,4398.899441340782,0.16
85,80,62,36.22315701468787,284000.0,263000.0,19.2,10800,4398.899441340782,0.18
85,80,57,22.36175344552283,276000.0,276000.0,19.1,10800,4350.972067039106,0.38
85,80,75,79.75271186257909,351000.0,126000.0,20.2,12150,5878.3966480446925,0.15
85,80,72,68.61710395182742,340000.0,167000.0,20.0,12150,5782.54189944134,0.17
85,80,67,51.57236381040482,317000.0,229000.0,19.7,12150,5782.54189944134,0.18
85,80,62,36.22315701468787,288000.0,275000.0,19.1,12150,5782.54189944134,0.23
85,80,57,22.36175344552283,288000.0,288000.0,19.3,12150,5782.54189944134,0.43
85,80,75,79.75271186257909,356000.0,131000.0,20.2,13500,7528.765363128492,0.18
85,80,72,68.61710395182742,340000.0,170000.0,20.0,13500,7432.910614525138,0.19
85,80,67,51.57236381040482,312000.0,233000.0,19.5,13500,7432.910614525138,0.19
85,80,62,36.22315701468787,288000.0,283000.0,19.1,13500,7432.910614525138,0.27
85,80,57,22.36175344552283,286000.0,286000.0,19.1,13500,7432.910614525138,0.47
95,80,75,79.75271186257909,328000.0,107000.0,22.2,10800,4398.899441340782,0.13
95,80,72,68.61710395182742,317000.0,144000.0,22.1,10800,4398.899441340782,0.16
95,80,67,51.57236381040482,290000.0,198000.0,21.7,10800,4398.899441340782,0.16
95,80,62,36.22315701468787,267000.0,247000.0,21.3,10800,4350.972067039106,0.2
95,80,57,22.36175344552283,250000.0,250000.0,20.8,10800,4350.972067039106,0.39
95,80,75,79.75271186257909,342000.0,121000.0,22.8,12150,5782.54189944134,0.16
95,80,72,68.61710395182742,324000.0,155000.0,22.3,12150,5782.54189944134,0.17
95,80,67,51.57236381040482,295000.0,211000.0,21.7,12150,5782.54189944134,0.18
95,80,62,36.22315701468787,264000.0,252000.0,21.1,12150,5734.614525139664,0.24
95,80,57,22.36175344552283,269000.0,269000.0,21.3,12150,5734.614525139664,0.44
95,80,75,79.75271186257909,345000.0,125000.0,22.7,13500,7432.910614525138,0.18
95,80,72,68.61710395182742,329000.0,164000.0,22.4,13500,7432.910614525138,0.19
95,80,67,51.57236381040482,300000.0,225000.0,21.8,13500,7432.910614525138,0.19
95,80,62,36.22315701468787,270000.0,265000.0,21.2,13500,7384.983240223463,0.28
95,80,57,22.36175344552283,278000.0,278000.0,21.5,13500,7384.983240223463,0.49
105,80,75,79.75271186257909,310000.0,94000.0,24.8,10800,4398.899441340782,0.14
105,80,72,68.61710395182742,295000.0,127000.0,24.5,10800,4398.899441340782,0.16
105,80,67,51.57236381040482,262000.0,174000.0,23.7,10800,4350.972067039106,0.16
105,80,62,36.22315701468787,240000.0,221000.0,23.3,10800,4350.972067039106,0.22
105,80,57,22.36175344552283,244000.0,244000.0,23.5,10800,4350.972067039106,0.4
105,80,75,79.75271186257909,306000.0,90000.0,24.6,12150,5782.54189944134,0.16
105,80,72,68.61710395182742,301000.0,137000.0,24.6,12150,5782.54189944134,0.17
105,80,67,51.57236381040482,274000.0,194000.0,24.0,12150,5734.614525139664,0.18
105,80,62,36.22315701468787,255000.0,244000.0,23.7,12150,5734.614525139664,0.26
105,80,57,22.36175344552283,242000.0,242000.0,23.3,12150,5734.614525139664,0.45
105,80,75,79.75271186257909,310000.0,95000.0,24.7,13500,7432.910614525138,0.18
105,80,72,68.61710395182742,295000.0,135000.0,24.4,13500,7432.910614525138,0.19
105,80,67,51.57236381040482,271000.0,201000.0,23.9,13500,7384.983240223463,0.19
105,80,62,36.22315701468787,257000.0,255000.0,23.7,13500,7384.983240223463,0.29
105,80,57,22.36175344552283,250000.0,250000.0,23.5,13500,7384.983240223463,0.5
115,80,75,79.75271186257909,288000.0,77000.0,27.4,10800,4398.899441340782,0.14
115,80,72,68.61710395182742,273000.0,110000.0,27.1,10800,4350.972067039106,0.16
115,80,67,51.57236381040482,242000.0,158000.0,26.3,10800,4350.972067039106,0.16
115,80,62,36.22315701468787,222000.0,204000.0,25.8,10800,4350.972067039106,0.23
115,80,57,22.36175344552283,226000.0,226000.0,26.1,10800,4350.972067039106,0.42
115,80,75,79.75271186257909,295000.0,84000.0,27.7,12150,5782.54189944134,0.16
115,80,72,68.61710395182742,277000.0,117000.0,27.1,12150,5734.614525139664,0.17
115,80,67,51.57236381040482,253000.0,178000.0,26.6,12150,5734.614525139664,0.18
115,80,62,36.22315701468787,237000.0,228000.0,26.3,12150,5734.614525139664,0.27
115,80,57,22.36175344552283,234000.0,234000.0,26.3,12150,5734.614525139664,0.47
115,80,75,79.75271186257909,296000.0,86000.0,27.6,13500,7432.910614525138,0.18
115,80,72,68.61710395182742,281000.0,126000.0,27.3,13500,7432.910614525138,0.19
115,80,67,51.57236381040482,257000.0,191000.0,26.7,13500,7384.983240223463,0.2
115,80,62,36.22315701468787,241000.0,241000.0,26.4,13500,7384.983240223463,0.3
115,80,57,22.36175344552283,241000.0,241000.0,26.4,13500,7384.983240223463,0.51
75,80,75,79.75271186257909,347000.0,126000.0,19.8,6000,1250.2793296089385,0.0
75,80,72,68.61710395182742,329000.0,146000.0,19.4,6000,1250.2793296089385,0.05
75,80,67,51.57236381040482,302000.0,178000.0,18.9,6000,1250.2793296089385,0.09
75,80,62,36.22315701468787,276000.0,208000.0,18.5,6000,1208.6033519553073,0.1
75,80,57,22.36175344552283,248000.0,234000.0,18.1,6000,1208.6033519553073,0.11
75,80,75,79.75271186257909,360000.0,132000.0,20.1,7500,2056.709497206704,0.02
75,80,72,68.61710395182742,342000.0,155000.0,19.7,7500,1969.1899441340781,0.09
75,80,67,51.57236381040482,314000.0,193000.0,19.2,7500,1969.1899441340781,0.11
75,80,62,36.22315701468787,292000.0,235000.0,18.8,7500,1969.1899441340781,0.12
75,80,57,22.36175344552283,265000.0,260000.0,18.3,7500,1925.4301675977654,0.17
75,80,75,79.75271186257909,373000.0,140000.0,20.3,9000,2996.5027932960893,0.08
75,80,72,68.61710395182742,355000.0,167000.0,20.0,9000,2996.5027932960893,0.12
75,80,67,51.57236381040482,329000.0,215000.0,19.4,9000,2904.8156424581002,0.14
75,80,62,36.22315701468787,304000.0,260000.0,19.0,9000,2904.8156424581002,0.14
75,80,57,22.36175344552283,285000.0,285000.0,18.7,9000,2904.8156424581002,0.25
75,80,75,79.75271186257909,387000.0,152000.0,20.6,10500,4221.776536312849,0.12
75,80,72,68.61710395182742,367000.0,181000.0,20.2,10500,4221.776536312849,0.15
75,80,67,51.57236381040482,337000.0,231000.0,19.6,10500,4130.08938547486,0.16
75,80,62,36.22315701468787,313000.0,282000.0,19.1,10500,4130.08938547486,0.17
75,80,57,22.36175344552283,298000.0,298000.0,18.9,10500,4130.08938547486,0.33
85,80,75,79.75271186257909,326000.0,109000.0,22.0,6000,1250.2793296089385,0.0
85,80,72,68.61710395182742,309000.0,130000.0,21.6,6000,1250.2793296089385,0.05
85,80,67,51.57236381040482,285000.0,164000.0,21.2,6000,1250.2793296089385,0.09
85,80,62,36.22315701468787,262000.0,197000.0,20.8,6000,1208.6033519553073,0.09
85,80,57,22.36175344552283,239000.0,226000.0,20.5,6000,1208.6033519553073,0.11
85,80,75,79.75271186257909,345000.0,121000.0,22.3,7500,1969.1899441340781,0.03
85,80,72,68.61710395182742,322000.0,139000.0,21.9,7500,1969.1899441340781,0.1
85,80,67,51.57236381040482,301000.0,183000.0,21.4,7500,1969.1899441340781,0.11
85,80,62,36.22315701468787,277000.0,223000.0,21.0,7500,1925.4301675977654,0.12
85,80,57,22.36175344552283,251000.0,247000.0,20.6,7500,1925.4301675977654,0.18
85,80,75,79.75271186257909,354000.0,126000.0,22.5,9000,2996.5027932960893,0.08
85,80,72,68.61710395182742,337000.0,153000.0,22.2,9000,2904.8156424581002,0.12
85,80,67,51.57236381040482,311000.0,200000.0,21.6,9000,2904.8156424581002,0.14
85,80,62,36.22315701468787,287000.0,246000.0,21.2,9000,2904.8156424581002,0.14
85,80,57,22.36175344552283,271000.0,271000.0,21.0,9000,2858.972067039106,0.27
85,80,75,79.75271186257909,365000.0,135000.0,22.7,10500,4221.776536312849,0.12
85,80,72,68.61710395182742,347000.0,165000.0,22.4,10500,4130.08938547486,0.15
85,80,67,51.57236381040482,318000.0,215000.0,21.8,10500,4130.08938547486,0.16
85,80,62,36.22315701468787,295000.0,267000.0,21.3,10500,4130.08938547486,0.17
85,80,57,22.36175344552283,285000.0,285000.0,21.2,10500,4130.08938547486,0.34
95,80,75,79.75271186257909,309000.0,97000.0,24.6,6000,1250.2793296089385,0.0
95,80,72,68.61710395182742,294000.0,118000.0,24.2,6000,1250.2793296089385,0.06
95,80,67,51.57236381040482,267000.0,149000.0,23.8,6000,1208.6033519553073,0.09
95,80,62,36.22315701468787,243000.0,182000.0,23.4,6000,1208.6033519553073,0.09
95,80,57,22.36175344552283,224000.0,214000.0,23.1,6000,1208.6033519553073,0.11
95,80,75,79.75271186257909,325000.0,105000.0,24.9,7500,1969.1899441340781,0.04
95,80,72,68.61710395182742,308000.0,129000.0,24.5,7500,1969.1899441340781,0.1
95,80,67,51.57236381040482,282000.0,168000.0,24.0,7500,1969.1899441340781,0.11
95,80,62,36.22315701468787,259000.0,209000.0,23.6,7500,1925.4301675977654,0.12
95,80,57,22.36175344552283,242000.0,239000.0,23.4,7500,1925.4301675977654,0.19
95,80,75,79.75271186257909,335000.0,112000.0,25.1,9000,2904.8156424581002,0.09
95,80,72,68.61710395182742,319000.0,140000.0,24.7,9000,2904.8156424581002,0.13
95,80,67,51.57236381040482,293000.0,186000.0,24.2,9000,2904.8156424581002,0.14
95,80,62,36.22315701468787,270000.0,232000.0,23.8,9000,2858.972067039106,0.14
95,80,57,22.36175344552283,252000.0,252000.0,23.5,9000,2858.972067039106,0.28
95,80,75,79.75271186257909,343000.0,119000.0,25.3,10500,4130.08938547486,0.12
95,80,72,68.61710395182742,327000.0,150000.0,24.9,10500,4130.08938547486,0.15
95,80,67,51.57236381040482,300000.0,202000.0,24.3,10500,4130.08938547486,0.16
95,80,62,36.22315701468787,276000.0,251000.0,23.9,10500,4084.245810055866,0.17
95,80,57,22.36175344552283,269000.0,269000.0,23.8,10500,4084.245810055866,0.35
105,80,75,79.75271186257909,295000.0,87000.0,27.6,6000,1250.2793296089385,0.0
105,80,72,68.61710395182742,257000.0,86000.0,26.9,6000,1208.6033519553073,0.06
105,80,67,51.57236381040482,236000.0,122000.0,26.5,6000,1208.6033519553073,0.09
105,80,62,36.22315701468787,228000.0,170000.0,26.4,6000,1208.6033519553073,0.09
105,80,57,22.36175344552283,210000.0,201000.0,26.3,6000,1169.0111731843574,0.13
105,80,75,79.75271186257909,305000.0,90000.0,27.8,7500,1969.1899441340781,0.04
105,80,72,68.61710395182742,278000.0,103000.0,27.3,7500,1925.4301675977654,0.1
105,80,67,51.57236381040482,264000.0,155000.0,27.0,7500,1925.4301675977654,0.11
105,80,62,36.22315701468787,242000.0,195000.0,26.6,7500,1925.4301675977654,0.12
105,80,57,22.36175344552283,227000.0,225000.0,26.4,7500,1925.4301675977654,0.21
105,80,75,79.75271186257909,315000.0,97000.0,28.0,9000,2904.8156424581002,0.09
105,80,72,68.61710395182742,295000.0,121000.0,27.6,9000,2904.8156424581002,0.13
105,80,67,51.57236381040482,274000.0,172000.0,27.2,9000,2858.972067039106,0.14
105,80,62,36.22315701468787,252000.0,219000.0,26.8,9000,2858.972067039106,0.15
105,80,57,22.36175344552283,241000.0,241000.0,26.6,9000,2858.972067039106,0.29
105,80,75,79.75271186257909,323000.0,104000.0,28.2,10500,4130.08938547486,0.13
105,80,72,68.61710395182742,307000.0,135000.0,27.8,10500,4130.08938547486,0.15
105,80,67,51.57236381040482,284000.0,191000.0,27.3,10500,4130.08938547486,0.16
105,80,62,36.22315701468787,259000.0,239000.0,26.9,10500,4084.245810055866,0.17
105,80,57,22.36175344552283,253000.0,253000.0,26.8,10500,4084.245810055866,0.37
115,80,75,79.75271186257909,271000.0,69000.0,30.9,6000,1208.6033519553073,0.01
115,80,72,68.61710395182742,254000.0,88000.0,30.6,6000,1208.6033519553073,0.07
115,80,67,51.57236381040482,233000.0,124000.0,30.3,6000,1208.6033519553073,0.09
115,80,62,36.22315701468787,212000.0,157000.0,30.0,6000,1208.6033519553073,0.09
115,80,57,22.36175344552283,196000.0,187000.0,29.9,6000,1169.0111731843574,0.15
115,80,75,79.75271186257909,274000.0,66000.0,31.0,7500,1925.4301675977654,0.05
115,80,72,68.61710395182742,268000.0,99000.0,30.8,7500,1925.4301675977654,0.1
115,80,67,51.57236381040482,246000.0,141000.0,30.4,7500,1925.4301675977654,0.11
115,80,62,36.22315701468787,223000.0,180000.0,30.1,7500,1925.4301675977654,0.12
115,80,57,22.36175344552283,207000.0,207000.0,29.9,7500,1885.8379888268157,0.21
115,80,75,79.75271186257909,293000.0,81000.0,31.4,9000,2904.8156424581002,0.1
115,80,72,68.61710395182742,279000.0,111000.0,31.0,9000,2858.972067039106,0.13
115,80,67,51.57236381040482,256000.0,159000.0,30.5,9000,2858.972067039106,0.14
115,80,62,36.22315701468787,233000.0,203000.0,30.2,9000,2858.972067039106,0.15
115,80,57,22.36175344552283,224000.0,224000.0,30.1,9000,2858.972067039106,0.31
115,80,75,79.75271186257909,287000.0,73000.0,31.2,10500,4130.08938547486,0.13
115,80,72,68.61710395182742,286000.0,120000.0,31.1,10500,4130.08938547486,0.15
115,80,67,51.57236381040482,262000.0,174000.0,30.6,10500,4084.245810055866,0.16
115,80,62,36.22315701468787,241000.0,220000.0,30.2,10500,4084.245810055866,0.2
115,80,57,22.36175344552283,235000.0,235000.0,30.2,10500,4084.245810055866,0.38
75,80,75,79.75271186257909,395000.0,159000.0,20.8,12000,5703.3575418994415,0.14
75,80,72,68.61710395182742,375000.0,192000.0,20.4,12000,5703.3575418994415,0.17
75,80,67,51.57236381040482,346000.0,248000.0,19.8,12000,5607.502793296089,0.18
75,80,62,36.22315701468787,320000.0,301000.0,19.3,12000,5607.502793296089,0.2
75,80,57,22.36175344552283,313000.0,313000.0,19.1,12000,5607.502793296089,0.39
75,80,75,79.75271186257909,396000.0,160000.0,20.8,13500,7528.765363128492,0.17
75,80,72,68.61710395182742,381000.0,202000.0,20.5,13500,7528.765363128492,0.19
75,80,67,51.57236381040482,348000.0,260000.0,19.8,13500,7432.910614525138,0.19
75,80,62,36.22315701468787,321000.0,311000.0,19.3,13500,7432.910614525138,0.24
75,80,57,22.36175344552283,322000.0,322000.0,19.3,13500,7432.910614525138,0.45
75,80,75,79.75271186257909,401000.0,166000.0,20.9,15000,9739.675977653631,0.19
75,80,72,68.61710395182742,387000.0,211000.0,20.6,15000,9635.486033519552,0.21
75,80,67,51.57236381040482,355000.0,277000.0,19.9,15000,9635.486033519552,0.21
75,80,62,36.22315701468787,328000.0,324000.0,19.4,15000,9535.463687150837,0.28
