OADB,EADB,EAWB,RH,TC,SHC,kW,airflow,SFP,,
75,75,75,100,378000,134300,22.5,6000,983.5530726,,030
75,75,72,86.8608738,362000,146300,22.1,6000,983.5530726,,
75,75,67,66.74944445,334000,178500,21.3,6000,833.5195531,,
75,75,62,48.63860876,308000,208520,20.8,6000,833.5195531,,
75,75,57,32.28326182,282000,236860,20.5,6000,833.5195531,,
75,75,75,100,399000,133125,23,7500,1316.960894,,
75,75,72,86.8608738,379000,157125,22.5,7500,1316.960894,,
75,75,67,66.74944445,351000,190887.5,21.7,7500,1316.960894,,
75,75,62,48.63860876,325000,227650,21.2,7500,1150.256983,,
75,75,57,32.28326182,297000,258887.5,20.7,7500,1150.256983,,
75,75,75,100,412000,134950,23.4,9000,1948.351955,,
75,75,72,86.8608738,392000,159225,22.8,9000,1762.893855,,
75,75,67,66.74944445,363000,201760,22.1,9000,1762.893855,,
75,75,62,48.63860876,336000,244770,21.4,9000,1587.854749,,
75,75,57,32.28326182,312000,275730,21,9000,1587.854749,,
75,75,75,100,421000,138775,23.6,10500,2558.905028,,
75,75,72,86.8608738,401000,163107.5,23.1,10500,2558.905028,,
75,75,67,66.74944445,372000,210797.5,22.3,10500,2369.27933,,
75,75,62,48.63860876,345000,260642.5,21.6,10500,2190.072626,,
75,75,57,32.28326182,327000,288727.5,21.3,10500,2190.072626,,
85,85,75,63.56878019,367000,170700,24.7,6000,983.5530726,,
85,85,72,54.09934936,353000,185700,24.4,6000,983.5530726,,
85,85,67,39.60494643,326000,226830,23.7,6000,833.5195531,,
85,85,62,26.55238089,300000,258810,23.4,6000,833.5195531,,
85,85,57,14.76500445,273000,287140,23.2,6000,758.5027933,,
85,85,75,63.56878019,384000,180875,25.2,7500,1316.960894,,
85,85,72,54.09934936,369000,214350,24.8,7500,1316.960894,,
85,85,67,39.60494643,342000,253525,24.1,7500,1150.256983,,
85,85,62,26.55238089,316000,291350,23.7,7500,1150.256983,,
85,85,57,14.76500445,290000,312462.5,23.1,7500,1150.256983,,
85,85,75,63.56878019,396000,193050,25.6,9000,1762.893855,,
85,85,72,54.09934936,380000,227765,25.1,9000,1762.893855,,
85,85,67,39.60494643,353000,275240,24.4,9000,1762.893855,,
85,85,62,26.55238089,327000,321230,23.9,9000,1587.854749,,
85,85,57,14.76500445,305000,340775,23.6,9000,1587.854749,,
85,85,75,63.56878019,404000,206540,25.8,10500,2558.905028,,
85,85,72,54.09934936,389000,245470,25.3,10500,2369.27933,,
85,85,67,39.60494643,361000,297202.5,24.7,10500,2369.27933,,
85,85,62,26.55238089,335000,349357.5,24.1,10500,2190.072626,,
85,85,57,14.76500445,319000,356117.5,23.8,10500,2190.072626,,
95,95,75,40.20910644,357000,245000,27.4,6000,983.5530726,,
95,95,72,33.29467909,343000,261000,27.1,6000,833.5195531,,
95,95,67,22.71109727,316000,276190,26.6,6000,833.5195531,,
95,95,62,13.1803221,289000,310150,26.4,6000,833.5195531,,
95,95,57,4.573367842,264000,338140,26.1,6000,758.5027933,,
95,95,75,40.20910644,373000,273750,27.9,7500,1316.960894,,
95,95,72,33.29467909,357000,265100,27.5,7500,1316.960894,,
95,95,67,22.71109727,331000,316475,27,7500,1150.256983,,
95,95,62,13.1803221,304000,355950,26.6,7500,1150.256983,,
95,95,57,4.573367842,281000,363575,26.1,7500,1150.256983,,
95,95,75,40.20910644,383000,307500,28.2,9000,1762.893855,,
95,95,72,33.29467909,368000,299860,27.8,9000,1762.893855,,
95,95,67,22.71109727,341000,352285,27.3,9000,1587.854749,,
95,95,62,13.1803221,315000,398255,26.9,9000,1587.854749,,
95,95,57,4.573367842,295000,398950,26.6,9000,1587.854749,,
95,95,75,40.20910644,391000,285542.5,28.4,10500,2369.27933,,
95,95,72,33.29467909,376000,331402.5,28,10500,2369.27933,,
95,95,67,22.71109727,349000,384867.5,27.5,10500,2190.072626,,
95,95,62,13.1803221,322000,434600,27.1,10500,2190.072626,,
95,95,57,4.573367842,309000,418147.5,26.8,10500,2190.072626,,
105,105,75,25.13447896,344000,306000,30.5,6000,833.5195531,,
105,105,72,20.02318878,330000,323000,30.3,6000,833.5195531,,
105,105,67,12.19958243,304000,327950,30,6000,833.5195531,,
105,105,62,5.154232901,277000,361900,29.8,6000,758.5027933,,
105,105,57,-1.208208779,251000,382600,30.2,6000,758.5027933,,
105,105,75,25.13447896,360000,351250,31,7500,1316.960894,,
105,105,72,20.02318878,344000,325687.5,30.7,7500,1150.256983,,
105,105,67,12.19958243,318000,381187.5,30.3,7500,1150.256983,,
105,105,62,5.154232901,291000,421312.5,30,7500,1150.256983,,
105,105,57,-1.208208779,268000,426812.5,29.9,7500,1066.905028,,
105,105,75,25.13447896,369000,356950,31.2,9000,1762.893855,,
105,105,72,20.02318878,354000,375050,31,9000,1762.893855,,
105,105,67,12.19958243,327000,426475,30.6,9000,1587.854749,,
105,105,62,5.154232901,301000,474425,30.2,9000,1587.854749,,
105,105,57,-1.208208779,284000,452300,30.1,9000,1587.854749,,
105,105,75,25.13447896,377000,369900,31.5,10500,2369.27933,,
105,105,72,20.02318878,361000,418225,31.2,10500,2369.27933,,
105,105,67,12.19958243,334000,473000,30.7,10500,2190.072626,,
105,105,62,5.154232901,308000,519000,30.5,10500,2190.072626,,
105,105,57,-1.208208779,297000,473137.5,30.2,10500,2190.072626,,
115,115,75,15.36478347,330000,366000,34,6000,833.5195531,,
115,115,72,11.54235461,315000,384000,33.9,6000,833.5195531,,
115,115,67,5.691546355,289000,379040,33.9,6000,833.5195531,,
115,115,62,0.422749936,263000,412660,34.2,6000,758.5027933,,
115,115,57,-4.335340464,237000,423420,34.6,6000,758.5027933,,
115,115,75,15.36478347,344000,429750,34.4,7500,1150.256983,,
115,115,72,11.54235461,328000,391225,34.3,7500,1150.256983,,
115,115,67,5.691546355,302000,442662.5,34.1,7500,1150.256983,,
115,115,62,0.422749936,276000,484437.5,34.3,7500,1066.905028,,
115,115,57,-4.335340464,256000,466787.5,34.6,7500,1066.905028,,
115,115,75,15.36478347,352000,395015,34.7,9000,1762.893855,,
115,115,72,11.54235461,337000,450735,34.6,9000,1587.854749,,
115,115,67,5.691546355,310000,503130,34.3,9000,1587.854749,,
115,115,62,0.422749936,285000,548595,34.4,9000,1587.854749,,
115,115,57,-4.335340464,272000,497225,34.5,9000,1500.335196,,
115,115,75,15.36478347,360000,455145,35.1,10500,2369.27933,,
115,115,72,11.54235461,344000,506357.5,34.8,10500,2190.072626,,
115,115,67,5.691546355,317000,558400,34.4,10500,2190.072626,,
115,115,62,0.422749936,291000,598357.5,34.5,10500,2190.072626,,
115,115,57,-4.335340464,285000,519465,34.4,10500,2190.072626,,
75,75,75,100,428000,138260,23.8,12000,3346.581006,,
75,75,72,86.8608738,408000,166980,23.3,12000,3346.581006,,
75,75,67,66.74944445,378000,221000,22.5,12000,3148.620112,,
75,75,62,48.63860876,352000,275000,21.8,12000,3148.620112,,
75,75,57,32.28326182,339000,299220,21.5,12000,2961.078212,,
75,75,75,100,434000,138307.5,24,13500,4332.217877,,
75,75,72,86.8608738,414000,170852.5,23.4,13500,4332.217877,,
75,75,67,66.74944445,383000,230110,22.6,13500,4132.173184,,
75,75,62,48.63860876,357000,285852.5,21.9,13500,4132.173184,,
75,75,57,32.28326182,349000,308702.5,21.8,13500,3944.631285,,
75,75,75,100,439000,137850,24.1,15000,5542.905028,,
75,75,72,86.8608738,418000,174550,23.6,15000,5542.905028,,
75,75,67,66.74944445,388000,238725,22.7,15000,5338.692737,,
75,75,62,48.63860876,360000,295200,22,15000,5338.692737,,
75,75,57,32.28326182,357000,315525,22,15000,5338.692737,,
85,85,75,63.56878019,411000,222720,26,12000,3346.581006,,
85,85,72,54.09934936,395000,261680,25.5,12000,3148.620112,,
85,85,67,39.60494643,368000,319000,24.8,12000,3148.620112,,
85,85,62,26.55238089,341000,372000,24.3,12000,2961.078212,,
85,85,57,14.76500445,330000,368460,24,12000,2961.078212,,
85,85,75,63.56878019,417000,235177.5,26.2,13500,4332.217877,,
85,85,72,54.09934936,400000,276147.5,25.7,13500,4132.173184,,
85,85,67,39.60494643,373000,338632.5,25,13500,4132.173184,,
85,85,62,26.55238089,346000,388405,24.4,13500,3944.631285,,
85,85,57,14.76500445,340000,379555,24.2,13500,3944.631285,,
85,85,75,63.56878019,422000,247975,26.3,15000,5542.905028,,
85,85,72,54.09934936,404000,291275,25.8,15000,5542.905028,,
85,85,67,39.60494643,376000,357275,25.1,15000,5338.692737,,
85,85,62,26.55238089,349000,405975,24.4,15000,5146.98324,,
85,85,57,14.76500445,348000,388650,24.4,15000,5146.98324,,
95,95,75,40.20910644,398000,313580,28.6,12000,3148.620112,,
95,95,72,33.29467909,382000,359460,28.2,12000,3148.620112,,
95,95,67,22.71109727,355000,417440,27.6,12000,3148.620112,,
95,95,62,13.1803221,328000,465460,27.2,12000,2961.078212,,
95,95,57,4.573367842,320000,432860,27,12000,2961.078212,,
95,95,75,40.20910644,404000,339380,28.8,13500,4332.217877,,
95,95,72,33.29467909,387000,386290,28.3,13500,4132.173184,,
95,95,67,22.71109727,359000,448517.5,27.7,13500,4132.173184,,
95,95,62,13.1803221,332000,491835,27.3,13500,3944.631285,,
95,95,57,4.573367842,330000,445830,27.2,13500,3944.631285,,
95,95,75,40.20910644,408000,363200,28.9,15000,5542.905028,,
95,95,72,33.29467909,391000,411625,28.5,15000,5338.692737,,
95,95,67,22.71109727,363000,479100,27.8,15000,5338.692737,,
95,95,62,13.1803221,339000,502300,27.3,15000,5146.98324,,
95,95,57,4.573367842,338000,456800,27.3,15000,5146.98324,,
105,105,75,25.13447896,383000,408900,31.7,12000,3148.620112,,
105,105,72,20.02318878,367000,456100,31.4,12000,3148.620112,,
105,105,67,12.19958243,340000,514400,30.9,12000,2961.078212,,
105,105,62,5.154232901,313000,553800,30.5,12000,2961.078212,,
105,105,57,-1.208208779,308000,489500,30.4,12000,2961.078212,,
105,105,75,25.13447896,388000,449725,31.9,13500,4132.173184,,
105,105,72,20.02318878,371000,494150,31.5,13500,4132.173184,,
105,105,67,12.19958243,344000,556862.5,31,13500,3944.631285,,
105,105,62,5.154232901,320000,561450,30.4,13500,3944.631285,,
105,105,57,-1.208208779,317000,502625,30.6,13500,3944.631285,,
105,105,75,25.13447896,392000,481125,32,15000,5338.692737,,
105,105,72,20.02318878,375000,530375,31.6,15000,5338.692737,,
105,105,67,12.19958243,347000,598500,31,15000,5146.98324,,
105,105,62,5.154232901,326000,589125,30.7,15000,5146.98324,,
105,105,57,-1.208208779,325000,514750,30.7,15000,5146.98324,,
115,115,75,15.36478347,365000,509500,35.3,12000,3148.620112,,
115,115,72,11.54235461,349000,556360,35,12000,2961.078212,,
115,115,67,5.691546355,322000,614980,34.5,12000,2961.078212,,
115,115,62,0.422749936,296000,633880,34.4,12000,2961.078212,,
115,115,57,-4.335340464,295000,539860,34.5,12000,2961.078212,,
115,115,75,15.36478347,369000,558812.5,35.4,13500,4132.173184,,
115,115,72,11.54235461,353000,606207.5,35.1,13500,4132.173184,,
115,115,67,5.691546355,326000,664207.5,34.6,13500,3944.631285,,
115,115,62,0.422749936,303000,661627.5,34.5,13500,3944.631285,,
115,115,57,-4.335340464,303000,552480,34.5,13500,3944.631285,,
115,115,75,15.36478347,372000,602350,35.5,15000,5338.692737,,
115,115,72,11.54235461,356000,647125,35.2,15000,5338.692737,,
115,115,67,5.691546355,329000,716900,34.6,15000,5146.98324,,
115,115,62,0.422749936,311000,679600,34.5,15000,5146.98324,,
115,115,57,-4.335340464,310000,564100,34.5,15000,5146.98324,,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
75,75,75,100,384000,137300,22.8,6000,983.5530726,,
75,75,72,86.8608738,367000,156300,22.3,6000,983.5530726,,
75,75,67,66.74944445,338000,181540,21.5,6000,833.5195531,,
75,75,62,48.63860876,312000,218168,20.8,6000,833.5195531,,
75,75,57,32.28326182,289000,250168,20.3,6000,833.5195531,,
75,75,75,100,405000,138125,23.3,7500,1489.916201,,
75,75,72,86.8608738,386000,157650,22.8,7500,1316.960894,,
75,75,67,66.74944445,356000,197270,21.9,7500,1316.960894,,
75,75,62,48.63860876,329000,239365,21.2,7500,1150.256983,,
75,75,57,32.28326182,307000,266062.5,20.6,7500,1150.256983,,
75,75,75,100,418000,132295,23.7,9000,1948.351955,,
75,75,72,86.8608738,400000,162790,23.1,9000,1762.893855,,
75,75,67,66.74944445,369000,209305,22.3,9000,1762.893855,,
75,75,62,48.63860876,341000,257124,21.5,9000,1587.854749,,
75,75,57,32.28326182,323000,285245,21.1,9000,1587.854749,,
75,75,75,100,429000,137220,23.9,10500,2558.905028,,
75,75,72,86.8608738,410000,167755,23.4,10500,2558.905028,,
75,75,67,66.74944445,378000,220600,22.5,10500,2369.27933,,
75,75,62,48.63860876,351000,274022.5,21.8,10500,2369.27933,,
75,75,57,32.28326182,338000,298572.5,21.5,10500,2190.072626,,
85,85,75,63.56878019,373000,173700,25,6000,983.5530726,,
85,85,72,54.09934936,356000,192700,24.5,6000,983.5530726,,
85,85,67,39.60494643,330000,236584,23.7,6000,833.5195531,,
85,85,62,26.55238089,305000,267832,23.2,6000,833.5195531,,
85,85,57,14.76500445,282000,298832,22.9,6000,833.5195531,,
85,85,75,63.56878019,392000,186875,25.5,7500,1316.960894,,
85,85,72,54.09934936,373000,222175,25,7500,1316.960894,,
85,85,67,39.60494643,346000,264730,24.2,7500,1150.256983,,
85,85,62,26.55238089,322000,304635,23.6,7500,1150.256983,,
85,85,57,14.76500445,299000,333762.5,23.1,7500,1150.256983,,
85,85,75,63.56878019,404000,208250,25.9,9000,1948.351955,,
85,85,72,54.09934936,386000,242705,25.3,9000,1762.893855,,
85,85,67,39.60494643,358000,292190,24.5,9000,1762.893855,,
85,85,62,26.55238089,333000,338876,23.9,9000,1587.854749,,
85,85,57,14.76500445,317000,354260,23.5,9000,1587.854749,,
85,85,75,63.56878019,414000,225935,26.1,10500,2558.905028,,
85,85,72,54.09934936,395000,261822.5,25.6,10500,2369.27933,,
85,85,67,39.60494643,367000,317977.5,24.8,10500,2369.27933,,
85,85,62,26.55238089,342000,371977.5,24.1,10500,2190.072626,,
85,85,57,14.76500445,331000,369850,23.9,10500,2190.072626,,
95,95,75,40.20910644,360000,247000,27.5,6000,983.5530726,,
95,95,72,33.29467909,346000,258100,27.1,6000,833.5195531,,
95,95,67,22.71109727,322000,294090,26.5,6000,833.5195531,,
95,95,62,13.1803221,297000,329070,26.1,6000,833.5195531,,
95,95,57,4.573367842,272000,358070,26,6000,758.5027933,,
95,95,75,40.20910644,377000,279750,28,7500,1316.960894,,
95,95,72,33.29467909,362000,290662.5,27.6,7500,1316.960894,,
95,95,67,22.71109727,337000,337612.5,26.9,7500,1150.256983,,
95,95,62,13.1803221,312000,379850,26.5,7500,1150.256983,,
95,95,57,4.573367842,291000,393712.5,26.2,7500,1150.256983,,
95,95,75,40.20910644,389000,285285,28.4,9000,1762.893855,,
95,95,72,33.29467909,374000,326680,27.9,9000,1762.893855,,
95,95,67,22.71109727,348000,377650,27.2,9000,1587.854749,,
95,95,62,13.1803221,323000,427135,26.7,9000,1587.854749,,
95,95,57,4.573367842,309000,418890,26.5,9000,1587.854749,,
95,95,75,40.20910644,399000,319530,28.7,10500,2369.27933,,
95,95,72,33.29467909,383000,358727.5,28.2,10500,2369.27933,,
95,95,67,22.71109727,356000,417192.5,27.5,10500,2369.27933,,
95,95,62,13.1803221,331000,467460,27,10500,2190.072626,,
95,95,57,4.573367842,323000,437345,26.8,10500,2190.072626,,
105,105,75,25.13447896,350000,309000,30.5,6000,833.5195531,,
105,105,72,20.02318878,336000,301950,30.2,6000,833.5195531,,
105,105,67,12.19958243,311000,350800,29.8,6000,833.5195531,,
105,105,62,5.154232901,285000,386100,29.6,6000,833.5195531,,
105,105,57,-1.208208779,260000,407150,29.9,6000,758.5027933,,
105,105,75,25.13447896,365000,331437.5,31,7500,1316.960894,,
105,105,72,20.02318878,351000,360500,30.7,7500,1316.960894,,
105,105,67,12.19958243,326000,407687.5,30.2,7500,1150.256983,,
105,105,62,5.154232901,300000,451812.5,29.9,7500,1150.256983,,
105,105,57,-1.208208779,281000,446000,29.8,7500,1150.256983,,
105,105,75,25.13447896,377000,366425,31.4,9000,1762.893855,,
105,105,72,20.02318878,362000,408800,31,9000,1762.893855,,
105,105,67,12.19958243,336000,461750,30.5,9000,1587.854749,,
105,105,62,5.154232901,310000,510225,30.3,9000,1587.854749,,
105,105,57,-1.208208779,298000,473725,30,9000,1587.854749,,
105,105,75,25.13447896,386000,415437.5,31.7,10500,2369.27933,,
105,105,72,20.02318878,370000,457100,31.3,10500,2369.27933,,
105,105,67,12.19958243,343000,513987.5,30.7,10500,2190.072626,,
105,105,62,5.154232901,317000,561100,30.5,10500,2190.072626,,
105,105,57,-1.208208779,312000,496800,30.3,10500,2190.072626,,
115,115,75,15.36478347,338000,369000,34.1,6000,833.5195531,,
115,115,72,11.54235461,323000,358660,33.9,6000,833.5195531,,
115,115,67,5.691546355,297000,407830,33.7,6000,833.5195531,,
115,115,62,0.422749936,272000,442140,33.9,6000,758.5027933,,
115,115,57,-4.335340464,247000,449280,34.8,6000,758.5027933,,
115,115,75,15.36478347,351000,379000,34.5,7500,1316.960894,,
115,115,72,11.54235461,337000,429987.5,34.4,7500,1150.256983,,
115,115,67,5.691546355,310000,479650,34.1,7500,1150.256983,,
115,115,62,0.422749936,285000,521537.5,34.1,7500,1150.256983,,
115,115,57,-4.335340464,269000,491337.5,34.5,7500,1066.905028,,
115,115,75,15.36478347,362000,450525,35,9000,1762.893855,,
115,115,72,11.54235461,346000,494385,34.7,9000,1587.854749,,
115,115,67,5.691546355,320000,544850,34.3,9000,1587.854749,,
115,115,62,0.422749936,294000,589850,34.5,9000,1587.854749,,
115,115,57,-4.335340464,285000,520620,34.4,9000,1587.854749,,
115,115,75,15.36478347,370000,511655,35.3,10500,2369.27933,,
115,115,72,11.54235461,353000,552740,35,10500,2369.27933,,
115,115,67,5.691546355,326000,610782.5,34.5,10500,2190.072626,,
115,115,62,0.422749936,302000,638612.5,34.5,10500,2190.072626,,
115,115,57,-4.335340464,299000,545592.5,34.5,10500,2190.072626,,
75,75,75,100,437000,137360,24.2,12000,3346.581006,,
75,75,72,86.8608738,417000,172720,23.6,12000,3346.581006,,
75,75,67,66.74944445,385000,232060,22.7,12000,3148.620112,,
75,75,62,48.63860876,356000,286720,21.9,12000,3148.620112,,
75,75,57,32.28326182,350000,308900,21.8,12000,2961.078212,,
75,75,75,100,444000,138655,24.3,13500,4332.217877,,
75,75,72,86.8608738,423000,177427.5,23.8,13500,4332.217877,,
75,75,67,66.74944445,391000,242685,22.9,13500,4132.173184,,
75,75,62,48.63860876,361000,298397.5,22.1,13500,4132.173184,,
75,75,57,32.28326182,360000,318217.5,22.1,13500,4132.173184,,
75,75,75,100,449000,138950,24.5,15000,5542.905028,,
75,75,72,86.8608738,428000,180475,23.9,15000,5542.905028,,
75,75,67,66.74944445,396000,253475,23,15000,5338.692737,,
75,75,62,48.63860876,370000,307900,22.3,15000,5338.692737,,
75,75,57,32.28326182,369000,325875,22.3,15000,5338.692737,,
85,85,75,63.56878019,421000,240300,26.4,12000,3346.581006,,
85,85,72,54.09934936,402000,279280,25.8,12000,3346.581006,,
85,85,67,39.60494643,373000,341600,25,12000,3148.620112,,
85,85,62,26.55238089,348000,393620,24.3,12000,2961.078212,,
85,85,57,14.76500445,343000,382780,24.2,12000,2961.078212,,
85,85,75,63.56878019,427000,254087.5,26.5,13500,4332.217877,,
85,85,72,54.09934936,407000,297315,26,13500,4332.217877,,
85,85,67,39.60494643,378000,364315,25.1,13500,4132.173184,,
85,85,62,26.55238089,353000,409860,24.4,13500,4132.173184,,
85,85,57,14.76500445,353000,394040,24.4,13500,4132.173184,,
85,85,75,63.56878019,432000,267875,26.6,15000,5542.905028,,
85,85,72,54.09934936,412000,314525,26.1,15000,5542.905028,,
85,85,67,39.60494643,382000,387525,25.2,15000,5338.692737,,
85,85,62,26.55238089,362000,422450,24.7,15000,5338.692737,,
85,85,57,14.76500445,361000,403300,24.7,15000,5338.692737,,
95,95,75,40.20910644,406000,347320,28.9,12000,3346.581006,,
95,95,72,33.29467909,389000,391260,28.4,12000,3148.620112,,
95,95,67,22.71109727,362000,454240,27.7,12000,3148.620112,,
95,95,62,13.1803221,337000,497320,27.1,12000,2961.078212,,
95,95,57,4.573367842,334000,452800,27,12000,2961.078212,,
95,95,75,40.20910644,411000,375110,29,13500,4332.217877,,
95,95,72,33.29467909,395000,421565,28.6,13500,4132.173184,,
95,95,67,22.71109727,367000,490792.5,27.8,13500,4132.173184,,
95,95,62,13.1803221,344000,517745,27.3,13500,3944.631285,,
95,95,57,4.573367842,344000,466512.5,27.3,13500,3944.631285,,
95,95,75,40.20910644,416000,400425,29.2,15000,5542.905028,,
95,95,72,33.29467909,399000,447900,28.7,15000,5338.692737,,
95,95,67,22.71109727,370000,525850,27.9,15000,5338.692737,,
95,95,62,13.1803221,352000,530200,27.5,15000,5338.692737,,
95,95,57,4.573367842,352000,475750,27.5,15000,5338.692737,,
105,105,75,25.13447896,392000,457500,31.9,12000,3148.620112,,
105,105,72,20.02318878,376000,501100,31.5,12000,3148.620112,,
105,105,67,12.19958243,348000,565400,30.9,12000,2961.078212,,
105,105,62,5.154232901,324000,591600,30.4,12000,2961.078212,,
105,105,57,-1.208208779,323000,514400,30.5,12000,2961.078212,,
105,105,75,25.13447896,397000,495850,32.1,13500,4132.173184,,
105,105,72,20.02318878,380000,544275,31.7,13500,4132.173184,,
105,105,67,12.19958243,353000,614987.5,31,13500,4132.173184,,
105,105,62,5.154232901,333000,603725,30.6,13500,3944.631285,,
105,105,57,-1.208208779,332000,528762.5,30.7,13500,3944.631285,,
105,105,75,25.13447896,402000,537500,32.3,15000,5542.905028,,
105,105,72,20.02318878,384000,581500,31.8,15000,5338.692737,,
105,105,67,12.19958243,356000,658625,31.2,15000,5338.692737,,
105,105,62,5.154232901,340000,628750,30.9,15000,5146.98324,,
105,105,57,-1.208208779,340000,542125,30.9,15000,5146.98324,,
115,115,75,15.36478347,375000,564700,35.5,12000,3148.620112,,
115,115,72,11.54235461,359000,610940,35.2,12000,3148.620112,,
115,115,67,5.691546355,331000,674560,34.6,12000,2961.078212,,
115,115,62,0.422749936,311000,659740,34.3,12000,2961.078212,,
115,115,57,-4.335340464,309000,563100,34.5,12000,2961.078212,,
115,115,75,15.36478347,380000,620787.5,35.7,13500,4132.173184,,
115,115,72,11.54235461,363000,665985,35.3,13500,4132.173184,,
115,115,67,5.691546355,335000,737182.5,34.8,13500,3944.631285,,
115,115,62,0.422749936,318000,697417.5,34.7,13500,3944.631285,,
115,115,57,-4.335340464,318000,583072.5,34.6,13500,3944.631285,,
115,115,75,15.36478347,384000,670100,35.9,15000,5338.692737,,
115,115,72,11.54235461,366000,719875,35.5,15000,5338.692737,,
115,115,67,5.691546355,338000,791875,34.9,15000,5146.98324,,
115,115,62,0.422749936,325000,711925,34.8,15000,5146.98324,,
115,115,57,-4.335340464,325000,596425,34.7,15000,5146.98324,,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
75,75,75,100,437000,152850,27,7000,83922.9162,,
75,75,72,86.8608738,419000,175850,26.3,7000,83922.9162,,
75,75,67,66.74944445,387000,208015,25.3,7000,63710.06704,,
75,75,62,48.63860876,358000,248674,24.4,7000,63710.06704,,
75,75,57,32.28326182,332000,285674,23.8,7000,188496.2793,,
75,75,75,100,459000,152812.5,27.7,8750,87650.8324,,
75,75,72,86.8608738,439000,176887.5,27,8750,87650.8324,,
75,75,67,66.74944445,407000,223518.75,25.9,8750,87650.8324,,
75,75,62,48.63860876,377000,270037.5,24.9,8750,69780.17318,,
75,75,57,32.28326182,352000,303887.5,24.2,8750,69780.17318,,
75,75,75,100,466000,156793.75,27.9,9625,89801.31285,,
75,75,72,86.8608738,446000,179917.5,27.2,9625,89801.31285,,
75,75,67,66.74944445,414000,230800,26.1,9625,89801.31285,,
75,75,62,48.63860876,384000,280741.25,25.1,9625,73210.10615,,
75,75,57,32.28326182,361000,319035,24.5,9625,73210.10615,,
75,75,75,100,472000,145755,28.1,10500,92485.24581,,
75,75,72,86.8608738,453000,182910,27.4,10500,92485.24581,,
75,75,67,66.74944445,420000,237600,26.3,10500,92485.24581,,
75,75,62,48.63860876,389000,292022.5,25.3,10500,76960.94413,,
75,75,57,32.28326182,370000,326530,24.7,10500,76960.94413,,
85,85,75,63.56878019,424000,196150,29.5,7000,83922.9162,,
85,85,72,54.09934936,406000,220150,28.8,7000,83922.9162,,
85,85,67,39.60494643,377000,271370,27.8,7000,63710.06704,,
85,85,62,26.55238089,350000,309326,27,7000,188496.2793,,
85,85,57,14.76500445,323000,345326,26.6,7000,188496.2793,,
85,85,75,63.56878019,444000,210187.5,30.1,8750,87650.8324,,
85,85,72,54.09934936,424000,251075,29.4,8750,87650.8324,,
85,85,67,39.60494643,395000,303481.25,28.4,8750,69780.17318,,
85,85,62,26.55238089,368000,350685,27.5,8750,69780.17318,,
85,85,57,14.76500445,344000,378112.5,26.9,8750,205589.6816,,
85,85,75,63.56878019,450000,218206.25,30.4,9625,89801.31285,,
85,85,72,54.09934936,432000,262611.875,29.7,9625,89801.31285,,
85,85,67,39.60494643,402000,318200,28.6,9625,89801.31285,,
85,85,62,26.55238089,375000,372258.75,27.7,9625,73210.10615,,
85,85,57,14.76500445,353000,394435.625,27.2,9625,73210.10615,,
85,85,75,63.56878019,456000,232892.5,30.6,10500,92485.24581,,
85,85,72,54.09934936,438000,273667.5,29.9,10500,92485.24581,,
85,85,67,39.60494643,408000,333400,28.8,10500,92485.24581,,
85,85,62,26.55238089,380000,389977.5,27.9,10500,76960.94413,,
85,85,57,14.76500445,363000,405315,27.4,10500,76960.94413,,
95,95,75,40.20910644,409000,281500,32.3,7000,83922.9162,,
95,95,72,33.29467909,394000,294950,31.7,7000,63710.06704,,
95,95,67,22.71109727,368000,336950,30.9,7000,63710.06704,,
95,95,62,13.1803221,340000,378260,30.3,7000,188496.2793,,
95,95,57,4.573367842,311000,409105,30,7000,188496.2793,,
95,95,75,40.20910644,427000,319375,32.9,8750,87650.8324,,
95,95,72,33.29467909,411000,328718.75,32.3,8750,87650.8324,,
95,95,67,22.71109727,384000,385937.5,31.4,8750,69780.17318,,
95,95,62,13.1803221,357000,435381.25,30.7,8750,69780.17318,,
95,95,57,4.573367842,333000,451387.5,30.4,8750,205589.6816,,
95,95,75,40.20910644,433000,294933.125,33.2,9625,89801.31285,,
95,95,72,33.29467909,418000,350578.75,32.5,9625,89801.31285,,
95,95,67,22.71109727,391000,408343.125,31.6,9625,73210.10615,,
95,95,62,13.1803221,363000,461931.25,30.9,9625,73210.10615,,
95,95,57,4.573367842,344000,466285.625,30.6,9625,215246.0056,,
95,95,75,40.20910644,438000,320867.5,33.4,10500,92485.24581,,
95,95,72,33.29467909,423000,368995,32.7,10500,92485.24581,,
95,95,67,22.71109727,397000,430460,31.8,10500,76960.94413,,
95,95,62,13.1803221,369000,488192.5,31.1,10500,76960.94413,,
95,95,57,4.573367842,353000,477740,30.8,10500,76960.94413,,
105,105,75,25.13447896,398000,353500,35.7,7000,63710.06704,,
105,105,72,20.02318878,382000,344850,35.2,7000,63710.06704,,
105,105,67,12.19958243,355000,403175,34.6,7000,63710.06704,,
105,105,62,5.154232901,327000,442100,34.2,7000,188496.2793,,
105,105,57,-1.208208779,298000,466325,34.4,7000,188496.2793,,
105,105,75,25.13447896,413000,376937.5,36.3,8750,87650.8324,,
