OADB,EADB,EAWB,RH,TC,SHC,kW,airflow,SFP,BF
75,80,67,51.57236381040482,326000.0,248000.0,18.8,11250,4840.664804469274,0.19
75,80,62,36.22315701468787,303000.0,295000.0,18.4,11250,4840.664804469274,0.21
75,80,57,22.36175344552283,300000.0,300000.0,18.3,11250,4840.664804469274,0.43
75,80,75,79.75271186257909,372000.0,163000.0,19.8,12500,6286.821229050279,0.25
75,80,72,68.61710395182742,355000.0,201000.0,19.4,12500,6286.821229050279,0.22
75,80,67,51.57236381040482,330000.0,261000.0,18.9,12500,6190.966480446928,0.2
75,80,62,36.22315701468787,309000.0,305000.0,18.5,12500,6190.966480446928,0.26
75,80,57,22.36175344552283,307000.0,307000.0,18.4,12500,6190.966480446928,0.48
85,80,75,79.75271186257909,348000.0,148000.0,21.6,10000,3679.9888268156424,0.25
85,80,72,68.61710395182742,332000.0,179000.0,21.3,10000,3679.9888268156424,0.2
85,80,67,51.57236381040482,310000.0,230000.0,20.8,10000,3679.9888268156424,0.18
85,80,62,36.22315701468787,288000.0,275000.0,20.4,10000,3679.9888268156424,0.19
85,80,57,22.36175344552283,283000.0,283000.0,20.3,10000,3679.9888268156424,0.4
85,80,75,79.75271186257909,353000.0,153000.0,21.8,11250,4936.519553072626,0.24
85,80,72,68.61710395182742,337000.0,188000.0,21.4,11250,4840.664804469274,0.21
85,80,67,51.57236381040482,315000.0,244000.0,20.9,11250,4840.664804469274,0.19
85,80,62,36.22315701468787,294000.0,288000.0,20.5,11250,4840.664804469274,0.23
85,80,57,22.36175344552283,291000.0,291000.0,20.4,11250,4840.664804469274,0.45
85,80,75,79.75271186257909,357000.0,159000.0,21.8,12500,6286.821229050279,0.24
85,80,72,68.61710395182742,341000.0,197000.0,21.5,12500,6190.966480446928,0.21
85,80,67,51.57236381040482,318000.0,257000.0,21.0,12500,6190.966480446928,0.2
85,80,62,36.22315701468787,299000.0,296000.0,20.6,12500,6190.966480446928,0.26
85,80,57,22.36175344552283,299000.0,299000.0,20.6,12500,6190.966480446928,0.49
95,80,75,79.75271186257909,335000.0,144000.0,23.9,10000,3679.9888268156424,0.24
95,80,72,68.61710395182742,321000.0,175000.0,23.6,10000,3679.9888268156424,0.19
95,80,67,51.57236381040482,300000.0,226000.0,23.2,10000,3679.9888268156424,0.18
95,80,62,36.22315701468787,278000.0,270000.0,22.8,10000,3634.1452513966483,0.19
95,80,57,22.36175344552283,275000.0,275000.0,22.7,10000,3634.1452513966483,0.41
95,80,75,79.75271186257909,340000.0,150000.0,24.0,11250,4840.664804469274,0.23
95,80,72,68.61710395182742,325000.0,184000.0,23.7,11250,4840.664804469274,0.19
95,80,67,51.57236381040482,304000.0,240000.0,23.3,11250,4840.664804469274,0.19
95,80,62,36.22315701468787,284000.0,281000.0,22.9,11250,4840.664804469274,0.24
95,80,57,22.36175344552283,283000.0,283000.0,22.9,11250,4840.664804469274,0.46
95,80,75,79.75271186257909,343000.0,155000.0,24.1,12500,6190.966480446928,0.23
95,80,72,68.61710395182742,330000.0,192000.0,23.8,12500,6190.966480446928,0.21
95,80,67,51.57236381040482,308000.0,253000.0,23.4,12500,6190.966480446928,0.2
95,80,62,36.22315701468787,290000.0,290000.0,23.0,12500,6190.966480446928,0.29
95,80,57,22.36175344552283,290000.0,290000.0,23.0,12500,6190.966480446928,0.5
105,80,75,79.75271186257909,323000.0,140000.0,26.6,10000,3679.9888268156424,0.22
105,80,72,68.61710395182742,310000.0,172000.0,26.3,10000,3679.9888268156424,0.18
105,80,67,51.57236381040482,288000.0,222000.0,26.0,10000,3679.9888268156424,0.18
105,80,62,36.22315701468787,268000.0,260000.0,25.5,10000,3634.1452513966483,0.22
105,80,57,22.36175344552283,266000.0,266000.0,25.5,10000,3634.1452513966483,0.43
105,80,75,79.75271186257909,328000.0,146000.0,26.7,11250,4840.664804469274,0.22
105,80,72,68.61710395182742,314000.0,180000.0,26.4,11250,4840.664804469274,0.2
105,80,67,51.57236381040482,292000.0,235000.0,26.0,11250,4840.664804469274,0.19
105,80,62,36.22315701468787,275000.0,268000.0,25.6,11250,4792.737430167597,0.27
105,80,57,22.36175344552283,274000.0,274000.0,25.7,11250,4792.737430167597,0.48
105,80,75,79.75271186257909,331000.0,151000.0,26.8,12500,6190.966480446928,0.22
105,80,72,68.61710395182742,318000.0,188000.0,26.5,12500,6190.966480446928,0.21
105,80,67,51.57236381040482,296000.0,248000.0,26.1,12500,6190.966480446928,0.2
105,80,62,36.22315701468787,280000.0,280000.0,25.8,12500,6143.039106145252,0.31
105,80,57,22.36175344552283,280000.0,280000.0,25.8,12500,6143.039106145252,0.52
115,80,75,79.75271186257909,309000.0,136000.0,29.6,10000,3679.9888268156424,0.21
115,80,72,68.61710395182742,297000.0,167000.0,29.4,10000,3679.9888268156424,0.19
115,80,67,51.57236381040482,275000.0,217000.0,29.0,10000,3634.1452513966483,0.18
115,80,62,36.22315701468787,256000.0,254000.0,28.7,10000,3634.1452513966483,0.23
115,80,57,22.36175344552283,255000.0,255000.0,28.7,10000,3634.1452513966483,0.46
115,80,75,79.75271186257909,313000.0,142000.0,29.7,11250,4840.664804469274,0.21
115,80,72,68.61710395182742,300000.0,175000.0,29.4,11250,4840.664804469274,0.2
115,80,67,51.57236381040482,278000.0,230000.0,29.1,11250,4792.737430167597,0.19
115,80,62,36.22315701468787,263000.0,261000.0,28.8,11250,4792.737430167597,0.3
115,80,57,22.36175344552283,263000.0,263000.0,28.8,11250,4792.737430167597,0.5
115,80,75,79.75271186257909,317000.0,147000.0,29.8,12500,6190.966480446928,0.21
115,80,72,68.61710395182742,303000.0,184000.0,29.5,12500,6190.966480446928,0.21
115,80,67,51.57236381040482,281000.0,243000.0,29.1,12500,6190.966480446928,0.2
115,80,62,36.22315701468787,269000.0,269000.0,28.9,12500,6143.039106145252,0.34
115,80,57,22.36175344552283,269000.0,269000.0,28.9,12500,6143.039106145252,0.54
75,80,75,79.75271186257909,339000.0,138000.0,19.0,5500,1075.2402234636872,0.0
75,80,72,68.61710395182742,324000.0,154000.0,18.7,5500,1075.2402234636872,0.0
75,80,67,51.57236381040482,297000.0,186000.0,18.3,5500,1075.2402234636872,0.15
75,80,62,36.22315701468787,273000.0,215000.0,17.9,5500,1033.5642458100558,0.11
75,80,57,22.36175344552283,251000.0,242000.0,17.6,5500,1033.5642458100558,0.11
75,80,75,79.75271186257909,356000.0,145000.0,19.4,6875,1723.3016759776535,0.0
75,80,72,68.61710395182742,340000.0,168000.0,19.0,6875,1635.7821229050278,0.07
75,80,67,51.57236381040482,312000.0,204000.0,18.5,6875,1635.7821229050278,0.14
75,80,62,36.22315701468787,288000.0,240000.0,18.1,6875,1635.7821229050278,0.12
75,80,57,22.36175344552283,268000.0,265000.0,17.8,6875,1592.022346368715,0.19
75,80,75,79.75271186257909,368000.0,153000.0,19.6,8250,2498.474860335196,0.11
75,80,72,68.61710395182742,351000.0,180000.0,19.3,8250,2498.474860335196,0.19
75,80,67,51.57236381040482,323000.0,222000.0,18.7,8250,2410.9553072625695,0.15
75,80,62,36.22315701468787,298000.0,263000.0,18.3,8250,2410.9553072625695,0.13
75,80,57,22.36175344552283,283000.0,283000.0,18.1,8250,2410.9553072625695,0.26
75,80,75,79.75271186257909,377000.0,161000.0,19.8,9625,3479.9441340782128,0.27
75,80,72,68.61710395182742,359000.0,190000.0,19.4,9625,3479.9441340782128,0.18
75,80,67,51.57236381040482,331000.0,238000.0,18.9,9625,3388.2569832402232,0.16
75,80,62,36.22315701468787,305000.0,284000.0,18.5,9625,3388.2569832402232,0.15
75,80,57,22.36175344552283,296000.0,296000.0,18.3,9625,3388.2569832402232,0.34
85,80,75,79.75271186257909,329000.0,134000.0,21.1,5500,1075.2402234636872,0.0
85,80,72,68.61710395182742,313000.0,151000.0,20.8,5500,1075.2402234636872,0.09
85,80,67,51.57236381040482,289000.0,182000.0,20.4,5500,1075.2402234636872,0.13
85,80,62,36.22315701468787,265000.0,211000.0,20.1,5500,1033.5642458100558,0.11
85,80,57,22.36175344552283,243000.0,237000.0,19.8,5500,1033.5642458100558,0.11
85,80,75,79.75271186257909,344000.0,141000.0,21.5,6875,1635.7821229050278,0.0
85,80,72,68.61710395182742,329000.0,164000.0,21.2,6875,1635.7821229050278,0.21
85,80,67,51.57236381040482,303000.0,201000.0,20.7,6875,1635.7821229050278,0.14
85,80,62,36.22315701468787,279000.0,236000.0,20.4,6875,1592.022346368715,0.12
85,80,57,22.36175344552283,262000.0,262000.0,20.1,6875,1592.022346368715,0.2
85,80,75,79.75271186257909,355000.0,149000.0,21.7,8250,2498.474860335196,0.09
85,80,72,68.61710395182742,339000.0,175000.0,21.4,8250,2410.9553072625695,0.18
85,80,67,51.57236381040482,313000.0,218000.0,20.9,8250,2410.9553072625695,0.14
85,80,62,36.22315701468787,289000.0,262000.0,20.5,8250,2410.9553072625695,0.14
85,80,57,22.36175344552283,276000.0,276000.0,20.3,8250,2367.195530726257,0.28
85,80,75,79.75271186257909,364000.0,156000.0,21.9,9625,3479.9441340782128,0.24
85,80,72,68.61710395182742,346000.0,186000.0,21.5,9625,3388.2569832402232,0.17
85,80,67,51.57236381040482,321000.0,234000.0,21.1,9625,3388.2569832402232,0.15
85,80,62,36.22315701468787,295000.0,279000.0,20.6,9625,3388.2569832402232,0.16
85,80,57,22.36175344552283,288000.0,288000.0,20.5,9625,3388.2569832402232,0.36
95,80,75,79.75271186257909,319000.0,130000.0,23.5,5500,1075.2402234636872,0.0
95,80,72,68.61710395182742,305000.0,148000.0,23.3,5500,1075.2402234636872,0.08
95,80,67,51.57236381040482,280000.0,178000.0,23.0,5500,1033.5642458100558,0.13
95,80,62,36.22315701468787,256000.0,207000.0,22.7,5500,1033.5642458100558,0.1
95,80,57,22.36175344552283,235000.0,230000.0,22.4,5500,1033.5642458100558,0.13
95,80,75,79.75271186257909,333000.0,137000.0,23.8,6875,1635.7821229050278,0.13
95,80,72,68.61710395182742,319000.0,160000.0,23.6,6875,1635.7821229050278,0.19
95,80,67,51.57236381040482,293000.0,196000.0,23.3,6875,1635.7821229050278,0.13
95,80,62,36.22315701468787,270000.0,234000.0,23.0,6875,1592.022346368715,0.12
95,80,57,22.36175344552283,254000.0,254000.0,22.6,6875,1592.022346368715,0.22
95,80,75,79.75271186257909,344000.0,145000.0,24.1,8250,2410.9553072625695,0.08
95,80,72,68.61710395182742,328000.0,172000.0,23.8,8250,2410.9553072625695,0.17
95,80,67,51.57236381040482,303000.0,214000.0,23.4,8250,2410.9553072625695,0.14
95,80,62,36.22315701468787,278000.0,254000.0,23.1,8250,2367.195530726257,0.13
95,80,57,22.36175344552283,268000.0,268000.0,22.9,8250,2367.195530726257,0.3
95,80,75,79.75271186257909,352000.0,153000.0,24.3,9625,3479.9441340782128,0.23
95,80,72,68.61710395182742,335000.0,182000.0,24.0,9625,3388.2569832402232,0.17
95,80,67,51.57236381040482,309000.0,230000.0,23.6,9625,3388.2569832402232,0.15
95,80,62,36.22315701468787,285000.0,273000.0,23.1,9625,3388.2569832402232,0.16
95,80,57,22.36175344552283,280000.0,280000.0,23.1,9625,3342.413407821229,0.37
105,80,75,79.75271186257909,309000.0,125000.0,26.3,5500,1075.2402234636872,0.0
105,80,72,68.61710395182742,294000.0,144000.0,26.1,5500,1075.2402234636872,0.07
105,80,67,51.57236381040482,269000.0,173000.0,25.9,5500,1033.5642458100558,0.12
105,80,62,36.22315701468787,246000.0,202000.0,25.7,5500,1033.5642458100558,0.1
105,80,57,22.36175344552283,228000.0,226000.0,25.4,5500,1033.5642458100558,0.16
105,80,75,79.75271186257909,322000.0,133000.0,26.6,6875,1635.7821229050278,0.1
105,80,72,68.61710395182742,307000.0,156000.0,26.4,6875,1635.7821229050278,0.17
105,80,67,51.57236381040482,282000.0,192000.0,26.2,6875,1635.7821229050278,0.13
105,80,62,36.22315701468787,258000.0,226000.0,25.9,6875,1592.022346368715,0.12
105,80,57,22.36175344552283,244000.0,244000.0,25.7,6875,1592.022346368715,0.24
105,80,75,79.75271186257909,332000.0,142000.0,26.9,8250,2410.9553072625695,0.25
105,80,72,68.61710395182742,316000.0,168000.0,26.7,8250,2410.9553072625695,0.16
105,80,67,51.57236381040482,290000.0,209000.0,26.3,8250,2410.9553072625695,0.14
105,80,62,36.22315701468787,266000.0,248000.0,26.0,8250,2367.195530726257,0.14
105,80,57,22.36175344552283,258000.0,258000.0,25.8,8250,2367.195530726257,0.33
105,80,75,79.75271186257909,339000.0,149000.0,27.0,9625,3388.2569832402232,0.2
105,80,72,68.61710395182742,323000.0,178000.0,26.8,9625,3388.2569832402232,0.16
105,80,67,51.57236381040482,297000.0,225000.0,26.4,9625,3388.2569832402232,0.15
105,80,62,36.22315701468787,274000.0,264000.0,26.0,9625,3342.413407821229,0.18
105,80,57,22.36175344552283,270000.0,270000.0,26.0,9625,3342.413407821229,0.4
115,80,75,79.75271186257909,296000.0,120000.0,29.3,5500,1075.2402234636872,0.0
115,80,72,68.61710395182742,281000.0,139000.0,29.3,5500,1075.2402234636872,0.2
115,80,67,51.57236381040482,257000.0,168000.0,29.4,5500,1033.5642458100558,0.12
115,80,62,36.22315701468787,235000.0,196000.0,29.5,5500,1033.5642458100558,0.1
115,80,57,22.36175344552283,220000.0,218000.0,29.3,5500,1033.5642458100558,0.19
115,80,75,79.75271186257909,309000.0,129000.0,29.7,6875,1635.7821229050278,0.08
115,80,72,68.61710395182742,293000.0,151000.0,29.6,6875,1635.7821229050278,0.15
115,80,67,51.57236381040482,269000.0,186000.0,29.5,6875,1592.022346368715,0.12
115,80,62,36.22315701468787,246000.0,221000.0,29.5,6875,1592.022346368715,0.12
115,80,57,22.36175344552283,235000.0,235000.0,29.4,6875,1592.022346368715,0.27
115,80,75,79.75271186257909,317000.0,137000.0,30.0,8250,2410.9553072625695,0.21
115,80,72,68.61710395182742,302000.0,162000.0,29.8,8250,2410.9553072625695,0.15
115,80,67,51.57236381040482,277000.0,203000.0,29.6,8250,2367.195530726257,0.13
115,80,62,36.22315701468787,254000.0,242000.0,29.5,8250,2367.195530726257,0.14
115,80,57,22.36175344552283,249000.0,249000.0,29.4,8250,2367.195530726257,0.35
115,80,75,79.75271186257909,324000.0,144000.0,30.2,9625,3388.2569832402232,0.19
115,80,72,68.61710395182742,308000.0,172000.0,29.9,9625,3388.2569832402232,0.16
115,80,67,51.57236381040482,282000.0,219000.0,29.7,9625,3388.2569832402232,0.15
115,80,62,36.22315701468787,262000.0,254000.0,29.4,9625,3342.413407821229,0.2
115,80,57,22.36175344552283,259000.0,259000.0,29.4,9625,3342.413407821229,0.42
75,80,75,79.75271186257909,384000.0,168000.0,19.9,11000,4678.128491620112,0.23
75,80,72,68.61710395182742,365000.0,201000.0,19.6,11000,4678.128491620112,0.18
75,80,67,51.57236381040482,337000.0,254000.0,19.0,11000,4582.27374301676,0.17
75,80,62,36.22315701468787,311000.0,301000.0,18.6,11000,4582.27374301676,0.18
75,80,57,22.36175344552283,307000.0,307000.0,18.5,11000,4582.27374301676,0.4
75,80,75,79.75271186257909,389000.0,174000.0,20.0,12375,6145.122905027932,0.22
75,80,72,68.61710395182742,371000.0,210000.0,19.7,12375,6145.122905027932,0.19
75,80,67,51.57236381040482,342000.0,269000.0,19.1,12375,6049.268156424581,0.18
75,80,62,36.22315701468787,319000.0,309000.0,18.7,12375,6049.268156424581,0.24
75,80,57,22.36175344552283,316000.0,316000.0,18.7,12375,6049.268156424581,0.45
75,80,75,79.75271186257909,394000.0,181000.0,20.1,13750,7853.837988826817,0.22
75,80,72,68.61710395182742,375000.0,219000.0,19.8,13750,7853.837988826817,0.2
75,80,67,51.57236381040482,346000.0,284000.0,19.2,13750,7757.983240223463,0.19
75,80,62,36.22315701468787,324000.0,324000.0,18.8,13750,7757.983240223463,0.27
75,80,57,22.36175344552283,324000.0,324000.0,18.8,13750,7757.983240223463,0.49
85,80,75,79.75271186257909,370000.0,163000.0,22.0,11000,4678.128491620112,0.22
85,80,72,68.61710395182742,353000.0,196000.0,21.7,11000,4678.128491620112,0.18
85,80,67,51.57236381040482,326000.0,250000.0,21.2,11000,4582.27374301676,0.17
85,80,62,36.22315701468787,302000.0,294000.0,20.8,11000,4582.27374301676,0.19
85,80,57,22.36175344552283,299000.0,299000.0,20.7,11000,4582.27374301676,0.41
85,80,75,79.75271186257909,375000.0,170000.0,22.1,12375,6145.122905027932,0.21
85,80,72,68.61710395182742,358000.0,206000.0,21.8,12375,6145.122905027932,0.19
85,80,67,51.57236381040482,331000.0,265000.0,21.3,12375,6049.268156424581,0.18
85,80,62,36.22315701468787,309000.0,301000.0,20.9,12375,6049.268156424581,0.26
85,80,57,22.36175344552283,307000.0,307000.0,20.8,12375,6049.268156424581,0.46
85,80,75,79.75271186257909,380000.0,176000.0,22.2,13750,7853.837988826817,0.21
85,80,72,68.61710395182742,362000.0,215000.0,21.9,13750,7853.837988826817,0.2
85,80,67,51.57236381040482,334000.0,279000.0,21.3,13750,7757.983240223463,0.19
85,80,62,36.22315701468787,315000.0,315000.0,21.0,13750,7757.983240223463,0.29
85,80,57,22.36175344552283,315000.0,315000.0,21.0,13750,7757.983240223463,0.51
95,80,75,79.75271186257909,358000.0,160000.0,24.4,11000,4678.128491620112,0.21
95,80,72,68.61710395182742,342000.0,192000.0,24.1,11000,4582.27374301676,0.18
95,80,67,51.57236381040482,315000.0,245000.0,23.7,11000,4582.27374301676,0.16
95,80,62,36.22315701468787,292000.0,284000.0,23.3,11000,4582.27374301676,0.22
95,80,57,22.36175344552283,290000.0,290000.0,23.2,11000,4582.27374301676,0.43
95,80,75,79.75271186257909,363000.0,166000.0,24.5,12375,6145.122905027932,0.2
95,80,72,68.61710395182742,346000.0,202000.0,24.2,12375,6049.268156424581,0.19
95,80,67,51.57236381040482,319000.0,260000.0,23.8,12375,6049.268156424581,0.18
95,80,62,36.22315701468787,299000.0,295000.0,23.4,12375,6049.268156424581,0.27
95,80,57,22.36175344552283,298000.0,298000.0,23.4,12375,6049.268156424581,0.48
95,80,75,79.75271186257909,368000.0,173000.0,24.7,13750,7853.837988826817,0.21
95,80,72,68.61710395182742,350000.0,211000.0,24.3,13750,7757.983240223463,0.19
95,80,67,51.57236381040482,322000.0,275000.0,23.8,13750,7757.983240223463,0.19
95,80,62,36.22315701468787,306000.0,306000.0,23.5,13750,7757.983240223463,0.31
95,80,57,22.36175344552283,305000.0,305000.0,23.5,13750,7757.983240223463,0.52
105,80,75,79.75271186257909,345000.0,155000.0,27.2,11000,4582.27374301676,0.2
105,80,72,68.61710395182742,328000.0,188000.0,26.9,11000,4582.27374301676,0.17
105,80,67,51.57236381040482,301000.0,240000.0,26.5,11000,4582.27374301676,0.16
105,80,62,36.22315701468787,281000.0,275000.0,26.1,11000,4582.27374301676,0.24
105,80,57,22.36175344552283,280000.0,280000.0,26.1,11000,4534.346368715084,0.45
105,80,75,79.75271186257909,350000.0,162000.0,27.4,12375,6049.268156424581,0.2
105,80,72,68.61710395182742,332000.0,197000.0,27.1,12375,6049.268156424581,0.18
105,80,67,51.57236381040482,305000.0,255000.0,26.6,12375,6049.268156424581,0.18
105,80,62,36.22315701468787,288000.0,285000.0,26.2,12375,6049.268156424581,0.28
105,80,57,22.36175344552283,288000.0,288000.0,26.3,12375,6049.268156424581,0.5
105,80,75,79.75271186257909,353000.0,168000.0,27.5,13750,7853.837988826817,0.2
105,80,72,68.61710395182742,336000.0,206000.0,27.1,13750,7757.983240223463,0.2
105,80,67,51.57236381040482,308000.0,269000.0,26.6,13750,7757.983240223463,0.19
105,80,62,36.22315701468787,295000.0,295000.0,26.4,13750,7757.983240223463,0.35
105,80,57,22.36175344552283,295000.0,295000.0,26.4,13750,7757.983240223463,0.54
115,80,75,79.75271186257909,329000.0,151000.0,30.4,11000,4582.27374301676,0.19
115,80,72,68.61710395182742,312000.0,183000.0,30.0,11000,4582.27374301676,0.16
115,80,67,51.57236381040482,287000.0,235000.0,29.7,11000,4582.27374301676,0.16
115,80,62,36.22315701468787,268000.0,268000.0,29.5,11000,4534.346368715084,0.23
115,80,57,22.36175344552283,268000.0,268000.0,29.5,11000,4534.346368715084,0.47
115,80,75,79.75271186257909,333000.0,157000.0,30.6,12375,6049.268156424581,0.19
115,80,72,68.61710395182742,316000.0,192000.0,30.2,12375,6049.268156424581,0.18
115,80,67,51.57236381040482,290000.0,250000.0,29.7,12375,6049.268156424581,0.17
115,80,62,36.22315701468787,276000.0,276000.0,29.5,12375,6001.340782122905,0.31
115,80,57,22.36175344552283,276000.0,276000.0,29.5,12375,6001.340782122905,0.52
115,80,75,79.75271186257909,336000.0,163000.0,30.7,13750,7757.983240223463,0.19
115,80,72,68.61710395182742,320000.0,201000.0,30.3,13750,7757.983240223463,0.19
115,80,67,51.57236381040482,293000.0,263000.0,29.8,13750,7757.983240223463,0.19
115,80,62,36.22315701468787,283000.0,283000.0,29.6,13750,7757.983240223463,0.37
115,80,57,22.36175344552283,282000.0,282000.0,29.6,13750,7757.983240223463,0.56
75,80,75,79.75271186257909,370000.0,151000.0,20.2,6000,1333.631284916201,0.0
75,80,72,68.61710395182742,354000.0,169000.0,19.9,6000,1333.631284916201,0.0
75,80,67,51.57236381040482,325000.0,203000.0,19.5,6000,1250.2793296089385,0.12
75,80,62,36.22315701468787,298000.0,234000.0,19.2,6000,1250.2793296089385,0.1
75,80,57,22.36175344552283,272000.0,263000.0,18.8,6000,1208.6033519553073,0.1
75,80,75,79.75271186257909,389000.0,157000.0,20.6,7500,2056.709497206704,0.0
75,80,72,68.61710395182742,371000.0,184000.0,20.3,7500,2056.709497206704,0.19
75,80,67,51.57236381040482,342000.0,224000.0,19.8,7500,1969.1899441340781,0.12
75,80,62,36.22315701468787,314000.0,262000.0,19.4,7500,1969.1899441340781,0.11
75,80,57,22.36175344552283,293000.0,287000.0,18.9,7500,1969.1899441340781,0.2
75,80,75,79.75271186257909,401000.0,167000.0,20.9,9000,3090.27374301676,0.13
75,80,72,68.61710395182742,384000.0,196000.0,20.6,9000,2996.5027932960893,0.16
75,80,67,51.57236381040482,354000.0,243000.0,20.1,9000,2996.5027932960893,0.13
75,80,62,36.22315701468787,325000.0,288000.0,19.6,9000,2904.8156424581002,0.12
75,80,57,22.36175344552283,309000.0,309000.0,19.3,9000,2904.8156424581002,0.26
75,80,75,79.75271186257909,411000.0,176000.0,21.1,10500,4319.715083798883,0.22
75,80,72,68.61710395182742,392000.0,208000.0,20.7,10500,4221.776536312849,0.16
75,80,67,51.57236381040482,362000.0,261000.0,20.2,10500,4221.776536312849,0.14
75,80,62,36.22315701468787,334000.0,311000.0,19.8,10500,4130.08938547486,0.14
75,80,57,22.36175344552283,323000.0,323000.0,19.5,10500,4130.08938547486,0.34
85,80,75,79.75271186257909,362000.0,147000.0,22.8,6000,1333.631284916201,0.0
85,80,72,68.61710395182742,345000.0,166000.0,22.5,6000,1250.2793296089385,0.0
85,80,67,51.57236381040482,316000.0,199000.0,22.1,6000,1250.2793296089385,0.12
85,80,62,36.22315701468787,288000.0,230000.0,21.8,6000,1250.2793296089385,0.09
85,80,57,22.36175344552283,263000.0,257000.0,21.4,6000,1208.6033519553073,0.1
85,80,75,79.75271186257909,379000.0,154000.0,23.2,7500,2056.709497206704,0.0
85,80,72,68.61710395182742,361000.0,180000.0,22.9,7500,2056.709497206704,0.17
85,80,67,51.57236381040482,332000.0,219000.0,22.5,7500,1969.1899441340781,0.12
85,80,62,36.22315701468787,303000.0,257000.0,22.1,7500,1969.1899441340781,0.11
85,80,57,22.36175344552283,276000.0,276000.0,21.6,7500,1925.4301675977654,0.13
85,80,75,79.75271186257909,391000.0,164000.0,23.5,9000,2996.5027932960893,0.26
85,80,72,68.61710395182742,373000.0,193000.0,23.2,9000,2996.5027932960893,0.16
85,80,67,51.57236381040482,343000.0,238000.0,22.7,9000,2904.8156424581002,0.13
85,80,62,36.22315701468787,314000.0,282000.0,22.3,9000,2904.8156424581002,0.12
85,80,57,22.36175344552283,300000.0,300000.0,22.0,9000,2904.8156424581002,0.28
85,80,75,79.75271186257909,400000.0,172000.0,23.7,10500,4221.776536312849,0.21
85,80,72,68.61710395182742,381000.0,204000.0,23.4,10500,4221.776536312849,0.16
85,80,67,51.57236381040482,351000.0,256000.0,22.9,10500,4221.776536312849,0.14
85,80,62,36.22315701468787,322000.0,305000.0,22.4,10500,4130.08938547486,0.14
85,80,57,22.36175344552283,315000.0,315000.0,22.2,10500,4130.08938547486,0.35
95,80,75,79.75271186257909,351000.0,143000.0,25.7,6000,1333.631284916201,0.0
95,80,72,68.61710395182742,334000.0,162000.0,25.5,6000,1250.2793296089385,0.1
95,80,67,51.57236381040482,305000.0,194000.0,25.1,6000,1250.2793296089385,0.11
95,80,62,36.22315701468787,278000.0,225000.0,25.1,6000,1208.6033519553073,0.09
95,80,57,22.36175344552283,255000.0,250000.0,24.7,6000,1208.6033519553073,0.12
95,80,75,79.75271186257909,367000.0,151000.0,26.1,7500,2056.709497206704,0.0
95,80,72,68.61710395182742,349000.0,176000.0,25.9,7500,1969.1899441340781,0.16
95,80,67,51.57236381040482,320000.0,214000.0,25.5,7500,1969.1899441340781,0.12
95,80,62,36.22315701468787,292000.0,252000.0,25.3,7500,1969.1899441340781,0.1
95,80,57,22.36175344552283,274000.0,274000.0,25.0,7500,1925.4301675977654,0.21
95,80,75,79.75271186257909,379000.0,160000.0,26.4,9000,2996.5027932960893,0.23
95,80,72,68.61710395182742,360000.0,188000.0,26.2,9000,2996.5027932960893,0.15
95,80,67,51.57236381040482,330000.0,233000.0,25.8,9000,2904.8156424581002,0.13
95,80,62,36.22315701468787,302000.0,277000.0,25.4,9000,2904.8156424581002,0.12
95,80,57,22.36175344552283,291000.0,291000.0,25.1,9000,2904.8156424581002,0.3
95,80,75,79.75271186257909,387000.0,168000.0,26.7,10500,4221.776536312849,0.19
95,80,72,68.61710395182742,368000.0,200000.0,26.3,10500,4221.776536312849,0.15
95,80,67,51.57236381040482,338000.0,251000.0,25.9,10500,4130.08938547486,0.14
95,80,62,36.22315701468787,310000.0,298000.0,25.4,10500,4130.08938547486,0.15
95,80,57,22.36175344552283,305000.0,305000.0,25.3,10500,4130.08938547486,0.37
105,80,75,79.75271186257909,339000.0,138000.0,29.0,6000,1250.2793296089385,0.0
105,80,72,68.61710395182742,322000.0,157000.0,28.9,6000,1250.2793296089385,0.2
105,80,67,51.57236381040482,293000.0,189000.0,29.0,6000,1250.2793296089385,0.11
105,80,62,36.22315701468787,267000.0,219000.0,29.3,6000,1208.6033519553073,0.09
105,80,57,22.36175344552283,247000.0,242000.0,28.7,6000,1208.6033519553073,0.15
105,80,75,79.75271186257909,353000.0,147000.0,29.3,7500,2056.709497206704,0.13
105,80,72,68.61710395182742,336000.0,171000.0,29.3,7500,1969.1899441340781,0.15
105,80,67,51.57236381040482,307000.0,209000.0,29.3,7500,1969.1899441340781,0.11
105,80,62,36.22315701468787,280000.0,246000.0,29.4,7500,1925.4301675977654,0.1
105,80,57,22.36175344552283,265000.0,265000.0,29.1,7500,1925.4301675977654,0.24
105,80,75,79.75271186257909,364000.0,155000.0,29.8,9000,2996.5027932960893,0.2
105,80,72,68.61710395182742,346000.0,183000.0,29.5,9000,2904.8156424581002,0.14
105,80,67,51.57236381040482,317000.0,228000.0,29.4,9000,2904.8156424581002,0.12
105,80,62,36.22315701468787,290000.0,271000.0,29.3,9000,2904.8156424581002,0.12
105,80,57,22.36175344552283,281000.0,281000.0,29.0,9000,2904.8156424581002,0.33
105,80,75,79.75271186257909,372000.0,163000.0,30.1,10500,4221.776536312849,0.18
105,80,72,68.61710395182742,353000.0,195000.0,29.6,10500,4221.776536312849,0.14
105,80,67,51.57236381040482,324000.0,246000.0,29.5,10500,4130.08938547486,0.14
